BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t159,37374.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-37974.57
t160,37212.570000000014,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-37812.57
t161,36994.57000000001,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-37594.57
t162,37984.668709578145,195.3830661070823,-0.0,600.0000000000001,-542.4817756852285,0.0,0.0,0.0,0.0,-38237.57
t163,37330.52610055779,2108.527883024386,-0.0,600.0000000000001,-120.48398358217604,0.0,0.0,0.0,0.0,-39918.57
t164,38356.41056240596,1161.5451394761576,-0.0,600.0000000000001,-501.3857018821103,0.0,0.0,0.0,0.0,-39616.57
t165,37984.14998151189,690.5192835547707,-0.0,600.0000000000001,-604.0992650666501,0.0,0.0,0.0,0.0,-38670.57
t166,37189.83865511225,0.0,-0.0,600.0000000000001,-549.2686551122446,0.0,0.0,0.0,0.0,-37240.57
t167,34894.47039883013,0.0,-0.0,600.0000000000001,-479.9003988301144,0.0,0.0,0.0,0.0,-35014.57
t168,32738.119706956597,0.0,-265.3706442021755,600.0000000000001,-395.17906275440794,0.0,0.0,0.0,0.0,-32677.570000000003
t169,51152.901482407346,297.8232202013019,-0.0,600.0000000000001,-552.1547026086473,0.0,0.0,0.0,0.0,-51498.57
t170,51368.07367089996,136.47478451294072,-0.0,600.0000000000001,-766.9784554129054,0.0,0.0,0.0,0.0,-51337.57
t171,51473.196499926584,385.2563337529471,-0.0,600.0000000000001,-836.8828336795376,0.0,0.0,0.0,0.0,-51621.57
t172,51585.20040547333,934.0451935840026,-0.0,600.0000000000001,-803.6755990573425,0.0,0.0,0.0,0.0,-52315.57
t173,53640.67990373966,207.25707170047065,-0.0,600.0000000000001,-487.3669754401509,0.0,0.0,0.0,0.0,-53960.57
