BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1095,72947.06051631147,432.5094836885429,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-73979.57
t1096,72850.55832154461,726.0116784554132,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-74176.57
t1097,71096.9030873794,1978.6669126206157,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-73675.57
t1098,68975.33135053268,2324.238649467337,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71899.57
t1099,66046.95912462992,2268.610875370084,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-68915.57
t1100,62602.81394526684,3114.756054733171,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-66317.57
t1101,62384.74655693121,891.8010740935356,-103.97763102476362,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-63772.57
t1102,58883.02129449582,880.6605075794156,-313.8043732744473,600.0000000000001,-2.3074288008002215,0.0,0.0,0.0,0.0,-60047.57
t1103,56589.43559885537,265.59250177198294,-565.6256915511643,600.0000000000001,-621.8324090762029,0.0,0.0,0.0,0.0,-56267.57
t1104,52665.72649383433,411.736279575042,-478.0564691625165,600.0000000000001,-557.8363042468516,0.0,0.0,0.0,0.0,-52641.57
t1105,50433.873430152504,471.62141459751257,-370.828849911111,600.0000000000001,-1346.0959948389009,0.0,0.0,0.0,0.0,-49788.57
t1106,49704.03448268464,313.8601061364725,-277.89824655989275,600.0000000000001,-2745.4263422612285,0.0,0.0,0.0,0.0,-47594.57
t1107,49174.03782831304,0.0,-404.2188676770024,600.0000000000001,-3438.248960636045,0.0,0.0,0.0,0.0,-45931.57
t1108,48877.60540037287,0.0,-2011.1581304924116,400.0,-2392.8772698804673,0.0,0.0,0.0,0.0,-44873.57
t1109,48244.36291489491,0.0,-1973.3398891958489,400.0,-2075.4530256990643,0.0,0.0,0.0,0.0,-44595.57
t1110,47207.19694004408,0.0,-1153.9897605695364,600.0000000000001,-1890.6371794745528,0.0,0.0,0.0,0.0,-44762.57
t1111,46178.486577971926,325.3519455455418,-801.8537577912974,600.0000000000001,-1234.4147657261733,0.0,0.0,0.0,0.0,-45067.57
t1112,49025.036714265596,527.561589277848,-1934.2810265209832,600.0000000000001,-153.747277022468,0.0,0.0,0.0,0.0,-48064.57
t1113,57133.73339149595,113.00217724905835,-3369.5068145020655,400.0,-1887.6587542429593,0.0,0.0,0.0,0.0,-52389.57
t1114,58975.25469686201,0.0,-2383.6846968620175,200.0,-0.0,0.0,0.0,0.0,0.0,-56791.57
t1115,61540.588202323896,0.0,-890.0182023239079,600.0000000000001,-200.0,0.0,0.0,0.0,0.0,-61050.57
t1116,64937.588202323925,0.0,-890.0182023239078,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-64647.57
t1117,67337.55025751087,0.0,-193.98025751085808,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-67743.57
t1118,69544.64737328251,0.0,-0.07737328249889036,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-70144.57
t1119,71280.64737328254,0.0,-0.07737328249889036,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71880.57
t1120,72074.37492372665,175.54582615460774,-87.3507498812078,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72762.57
t1121,70808.90483925845,1229.665160741574,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72638.57
t1122,67873.69067510658,2748.87932489344,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71222.57
t1123,66147.19254113373,1763.3774588662725,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-68510.57
t1124,62028.281842303724,3242.288157696255,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-65870.57
t1125,59826.05561119694,3107.51438880304,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-63533.57
t1126,59173.048444826585,507.024573055718,-289.5030178823161,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-59990.57
t1127,55912.660387141616,358.59346656944894,-531.1992821681096,600.0000000000001,-154.4845715429699,0.0,0.0,0.0,0.0,-56185.57
t1128,52737.43894700264,260.72404912931245,-629.0686996082461,600.0000000000001,-429.52429652372444,0.0,0.0,0.0,0.0,-52539.57
t1129,50047.16311340028,348.2932715179603,-541.4994772195982,400.0,-603.3869076986349,0.0,0.0,0.0,0.0,-49650.57
t1130,49852.2947512306,82.30242681428251,-346.70263557954473,600.0000000000001,-2692.3245424653446,0.0,0.0,0.0,0.0,-47495.57
t1131,48638.57021175731,0.0,-400.8432885367545,600.0000000000001,-2988.1569232205607,0.0,0.0,0.0,0.0,-45849.57
t1132,47181.338161231346,0.0,-1183.5867339908668,600.0000000000001,-1860.181427240486,0.0,0.0,0.0,0.0,-44737.57
t1133,46029.499555953276,0.0,-620.4007044880314,600.0000000000001,-1890.5288514652561,0.0,0.0,0.0,0.0,-44118.57
t1134,45401.09830809116,0.0,-427.1239694448975,600.0000000000001,-1719.4043386462722,0.0,0.0,0.0,0.0,-43854.57
t1135,45091.80532340386,723.2551537689978,-1896.3921370820237,600.0000000000001,-643.0983400908365,0.0,0.0,0.0,0.0,-43875.57
t1136,47863.26163298735,612.763460572757,-2216.011953906062,600.0000000000001,-43.443139654041396,0.0,0.0,0.0,0.0,-46816.57
t1137,54748.04497473644,0.0,-3482.508991751124,600.0000000000001,-787.9659829853166,0.0,0.0,0.0,0.0,-51077.57
